versionCreated,headline,storyId,sourceCode,cRIC
2024-10-09 05:56:58.000,PRESS DIGEST -Wall Street Journal - Oct 9,urn:newsml:reuters.com:20241009:nL4N3LL0I4:1,NS:RTRS,GOOGL.O
2024-10-08 10:21:48.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20241008:nL4N3LK0XH:1,NS:RTRS,GOOGL.O
2024-10-08 05:13:45.000,PRESS DIGEST - Wall Street Journal - Oct 8,urn:newsml:reuters.com:20241008:nL4N3LK092:1,NS:RTRS,GOOGL.O
2024-09-24 13:58:09.000,BRIEF-UK's CMA To Consult On Revised Commitments By Google Regarding Concerns On Third-Party Cookies,urn:newsml:reuters.com:20240924:nL4N3L61AG:1,NS:RTRS,GOOGL.O
2024-09-24 13:51:01.000,"RPT-UK'S CMA: WILL PUBLICLY CONSULT BEFORE TAKING DECISION ON WHETHER TO ACCEPT CHANGES TO COMMITMENTS, FROM GOOGLE, AIM TO DO SO IN Q4 2024",urn:newsml:reuters.com:20240924:nL4N3L61AG:2,NS:RTRS,GOOGL.O
2024-09-24 13:51:00.000,"CORRECTED-UK'S CMA:WILL SEEK PUBLIC CONSULT ON REVISED COMMITMENTS BY GOOGLE TO ADDRESS CONCERNS FROM PROPOSALS TO REMOVE THIRD-PARTY COOKIES,OTHER FUNCTIONALITIES FROM CHROME BROWSER (NOT ""ACCEPTS COMMITMENTS"")",urn:newsml:reuters.com:20240924:nL4N3L61AG:1,NS:RTRS,GOOGL.O
2024-09-18 14:30:00.000,"JAKARTA - ALPHABET'S YOUTUBE AND SEA'S SHOPEE LAUNCH ""YOUTUBE SHOPPING"" IN INDONESIA; PLAN TO LAUNCH IN THAILAND AND VIETNAM SOON",urn:newsml:reuters.com:20240918:nL4N3KZ08A:1,NS:RTRS,GOOGL.O
2024-09-17 11:33:33.000,"UPDATE 1-Big Tech, calls for looser rules await new EU antitrust chief",urn:newsml:reuters.com:20240917:nL1N3KZ0BD:10,NS:RTRS,GOOGL.O
2024-09-17 10:19:52.000,"Big Tech, calls for looser rules await new EU antitrust chief",urn:newsml:reuters.com:20240917:nL8N3KF0UG:7,NS:RTRS,GOOGL.O
2024-09-12 02:19:34.000,PRESS DIGEST-Financial Times - Sept 12,urn:newsml:reuters.com:20240912:nL4N3KU067:1,NS:RTRS,GOOGL.O
2024-08-28 07:00:00.000,"RPT-BREAKINGVIEWS-New EU antitrust tsar has better tools, harder job",urn:newsml:reuters.com:20240828:nL4N3KE18U:3,NS:RTRS,GOOGL.O
2024-08-27 10:34:56.000,"BREAKINGVIEWS-New EU antitrust tsar has better tools, harder job",urn:newsml:reuters.com:20240827:nL8N3KE0FW:9,NS:RTRS,GOOGL.O
2024-08-22 05:51:22.000,PRESS DIGEST- New York Times business news - Aug 22,urn:newsml:reuters.com:20240822:nL4N3K90DL:1,NS:RTRS,GOOGL.O
2024-08-21 10:01:13.604,"UK'S CMA SAYS CLOSES INVESTIGATION INTO GOOGLE, AND PARALLEL APPLE CASE",urn:newsml:reuters.com:20240821:nFWN3K80SF:4,NS:RTRS,GOOGL.O
2024-08-21 10:00:44.214,"UK'S CMA SAYS CONSULTED ON PROPOSED COMMITMENTS FROM GOOGLE, BUT THESE FAILED TO SUFFICIENTLY ADDRESS CONCERNS",urn:newsml:reuters.com:20240821:nFWN3K80SF:3,NS:RTRS,GOOGL.O
2024-08-14 20:06:25.105,Newscasts - US Markets Briefing: Retail sales and Walmart earnings put consumers in the spotlight,urn:newsml:reuters.com:20240814:nRTV6817pK:10,NS:RTRS,GOOGL.O
2024-08-13 14:32:40.000,RPT-U.S. FTC SAYS IT OUTLINES REMEDY CONCERNS IN AMICUS BRIEF AFTER JURY FINDS GOOGLE ILLEGALLY MONOPOLIZED APP STORE,urn:newsml:reuters.com:20240813:nL8N3K01MK:1,NS:RTRS,GOOGL.O
2024-08-08 16:28:28.000,"EXCLUSIVE-Cybersecurity firm Trend Micro explores sale, sources say",urn:newsml:reuters.com:20240808:nL4N3JV1V5:2,NS:RTRS,GOOGL.O
2024-08-08 11:58:32.000,UPDATE 2-UK starts probe into Amazon's AI partnership with Anthropic,urn:newsml:reuters.com:20240808:nL4N3JV13L:1,NS:RTRS,GOOGL.O
2024-08-08 11:07:14.000,UK's antitrust regulator to probe Amazon's AI partnership with Anthropic,urn:newsml:reuters.com:20240808:nL4N3JV139:3,NS:RTRS,GOOGL.O
2024-08-05 20:11:54.000,ALPHABET SAYS PLANS TO APPEAL JUDGE MEHTA'S RULING IN GOOGLE SEARCH CASE,urn:newsml:reuters.com:20240805:nL1N3JS10B:2,NS:RTRS,GOOGL.O
2024-08-05 18:54:38.000,U.S. judge rules Google broke antitrust law in search case,urn:newsml:reuters.com:20240805:nL1N3JS10B:2,NS:RTRS,GOOGL.O
2024-08-05 18:50:28.000,U.S. FEDERAL JUDGE FINDS ALPHABET'S GOOGLE VIOLATED THE LAW IN SEARCH ANTITRUST CASE,urn:newsml:reuters.com:20240805:nL1N3JS10B:1,NS:RTRS,GOOGL.O
2024-07-25 06:17:53.575,Newscasts - Cybersecurity firm Wiz calls off $23 bln Google takeover,urn:newsml:reuters.com:20240723:nRTV283Kq5:50,NS:RTRS,GOOGL.O
2024-07-24 19:52:26.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240724:nL4N3JG16S:2,NS:RTRS,GOOGL.O
2024-07-24 09:57:14.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240724:nL4N3JG0N1:1,NS:RTRS,GOOGL.O
2024-07-23 19:59:38.000,"UPDATE 4-Cybersecurity firm Wiz calls off $23 bln deal with Google, memo says",urn:newsml:reuters.com:20240723:nL4N3JF06Z:1,NS:RTRS,GOOGL.O
2024-07-23 19:52:18.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240723:nL4N3JF19O:2,NS:RTRS,GOOGL.O
2024-07-23 19:32:39.000,BRIEF-Talks Between Google And Wiz Failed Largely Due To A Faulty Software Update From Crowdstrike- Bloomberg News,urn:newsml:reuters.com:20240723:nFWN3JF24E:1,NS:RTRS,GOOGL.O
2024-07-23 19:30:11.020,ADVANCED TALKS BETWEEN GOOGLE AND WIZ FAILED DUE TO A FAULTY SOFTWARE UPDATE FROM CROWDSTRIKE- BLOOMBERG NEWS,urn:newsml:reuters.com:20240723:nFWN3JF24E:1,NS:RTRS,GOOGL.O
2024-07-23 13:28:45.625,Newscasts - US Morning Call: Wall Street awaits key tech earnings,urn:newsml:reuters.com:20240723:nRTV43Kl6Z:18,NS:RTRS,GOOGL.O
2024-07-23 09:47:27.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240723:nL4N3JF0PV:1,NS:RTRS,GOOGL.O
2024-07-23 02:45:29.000,"Wiz walks away from $23 billion deal with Google, memo says",urn:newsml:reuters.com:20240723:nL4N3JF063:3,NS:RTRS,GOOGL.O
2024-07-23 02:40:15.578,CYBERSECURITY FIRM WIZ SAYS TO FOCUS ON $1 BILLION IN ARR AND AN IPO - MEMO,urn:newsml:reuters.com:20240723:nFWN3JE2KN:3,NS:RTRS,GOOGL.O
2024-07-23 02:39:45.185,CYBERSECURITY FIRM WIZ SAYS CHOSEN NOT TO GO FORWARD WITH A POTENTIAL ACQUISITION OFFER FOR CO - MEMO OBTAINED BY REUTERS,urn:newsml:reuters.com:20240723:nFWN3JE2KN:1,NS:RTRS,GOOGL.O
2024-07-23 02:34:59.308,"RPT-WIZ WALKS AWAY FROM $23 BILLION DEAL WITH GOOGLE, WILL PURSUE IPO- CNBC",urn:newsml:reuters.com:20240723:nFWN3JE2KL:2,NS:RTRS,GOOGL.O
2024-07-17 16:57:13.000,"EXCLUSIVE-Google-backed software developer GitLab explores sale, sources say",urn:newsml:reuters.com:20240717:nL1N3J90S5:1,NS:RTRS,GOOGL.O
2024-07-17 15:16:56.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240717:nL4N3J910S:1,NS:RTRS,GOOGL.O
2024-07-17 14:54:59.000,"RPT-EXCLUSIVE-Google-backed software developer GitLab explores sale, sources say",urn:newsml:reuters.com:20240717:nL6N3J90IB:6,NS:RTRS,GOOGL.O
2024-07-17 12:41:00.000,Google acquisition target Wiz another fruit of Israel's military intelligence,urn:newsml:reuters.com:20240717:nL8N3J8174:1,NS:RTRS,GOOGL.O
2024-07-17 09:55:34.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240717:nL4N3J90M0:1,NS:RTRS,GOOGL.O
2024-07-17 06:00:00.000,"EXCLUSIVE-GITLAB <GTLB.O> WORKING WITH INVESTMENT BANKERS TO EXPLORE A SALE, SOURCES SAY",urn:newsml:reuters.com:20240717:nL4N3J9031:1,NS:RTRS,GOOGL.O
2024-07-17 06:00:00.000,"EXCLUSIVE-Google-backed software developer GitLab explores sale, sources say",urn:newsml:reuters.com:20240717:nL4N3J9031:6,NS:RTRS,GOOGL.O
2024-07-16 16:09:02.000,CORRECTED-BREAKINGVIEWS-Wiz deal could help Alphabet nail down the cloud,urn:newsml:reuters.com:20240715:nL4N3J712D:1,NS:RTRS,GOOGL.O
2024-07-16 14:06:24.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240716:nL4N3J810F:1,NS:RTRS,GOOGL.O
2024-07-16 10:00:00.000,Google deal for 'hot market' cyber firm Wiz would bolster cloud security,urn:newsml:reuters.com:20240716:nL4N3J71CE:1,NS:RTRS,GOOGL.O
2024-07-15 19:35:35.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240715:nL4N3J71B7:1,NS:RTRS,GOOGL.O
2024-07-15 18:37:21.000,"BRIEF-Google’s Kurian Approached Wiz, $23 Bln Deal Could Take A Week To Close -Techcrunch",urn:newsml:reuters.com:20240715:nFWN3J71KT:1,NS:RTRS,GOOGL.O
2024-07-15 18:36:25.952,"GOOGLE’S KURIAN APPROACHED WIZ, $23B DEAL COULD TAKE A WEEK TO CLOSE -TECHCRUNCH",urn:newsml:reuters.com:20240715:nFWN3J71KT:1,NS:RTRS,GOOGL.O
2024-07-15 13:48:41.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240715:nL4N3J70IM:1,NS:RTRS,GOOGL.O
2024-07-15 06:36:16.000,PRESS DIGEST- New York Times business news - July 15,urn:newsml:reuters.com:20240715:nL4N3J70DJ:1,NS:RTRS,GOOGL.O
2024-07-15 06:16:03.000,PRESS DIGEST - Wall Street Journal - July 15,urn:newsml:reuters.com:20240715:nL4N3J70CO:1,NS:RTRS,GOOGL.O
2024-07-15 02:42:49.000,PRESS DIGEST- Financial Times - July 15,urn:newsml:reuters.com:20240715:nL4N3J700K:1,NS:RTRS,GOOGL.O
2024-07-14 19:44:01.000,UPDATE 3-Google parent in talks to buy cybersecurity startup Wiz for $23 billion,urn:newsml:reuters.com:20240714:nL1N3J609G:1,NS:RTRS,GOOGL.O
2024-07-14 17:28:58.000,BRIEF-Google Is In Advanced Talks To Buy Wiz - Person Familiar With The Matter,urn:newsml:reuters.com:20240714:nFWN3J40ZF:1,NS:RTRS,GOOGL.O
2024-07-14 17:27:25.584,GOOGLE IS IN ADVANCED TALKS TO BUY WIZ - PERSON FAMILIAR WITH THE MATTER,urn:newsml:reuters.com:20240714:nFWN3J40ZF:1,NS:RTRS,GOOGL.O
2024-07-14 17:02:47.000,"Google near $23 bln deal for cybersecurity startup Wiz, WSJ reports",urn:newsml:reuters.com:20240714:nL1N3J609D:1,NS:RTRS,GOOGL.O
2024-07-14 17:01:03.000,BRIEF-Google Near $23 Billion Deal For Cybersecurity Startup Wiz- WSJ,urn:newsml:reuters.com:20240714:nFWN3J40ZE:1,NS:RTRS,GOOGL.O
2024-07-14 16:57:57.496,GOOGLE NEAR $23 BILLION DEAL FOR CYBERSECURITY STARTUP WIZ- WSJ,urn:newsml:reuters.com:20240714:nFWN3J40ZE:1,NS:RTRS,GOOGL.O
2024-07-12 14:15:47.000,BREAKINGVIEWS-Smaller tech grapples with end of Big Tech put,urn:newsml:reuters.com:20240712:nL4N3J31B0:9,NS:RTRS,GOOGL.O
2024-07-11 19:56:15.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240711:nL4N3J31LZ:1,NS:RTRS,GOOGL.O
2024-07-11 15:16:59.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240711:nL4N3J313W:1,NS:RTRS,GOOGL.O
2024-07-11 09:39:09.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240711:nL4N3J30N4:1,NS:RTRS,GOOGL.O
2024-07-10 21:19:22.000,"UPDATE 3-Google parent Alphabet walked away from HubSpot deal weeks ago, source says",urn:newsml:reuters.com:20240710:nL4N3J21GT:1,NS:RTRS,GOOGL.O
2024-07-10 20:01:18.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240710:nL4N3J21GF:1,NS:RTRS,GOOGL.O
2024-07-10 18:32:06.000,"Google parent Alphabet shelves interest for HubSpot, Bloomberg News reports",urn:newsml:reuters.com:20240710:nL4N3J21GO:1,NS:RTRS,GOOGL.O
2024-07-04 12:00:00.000,RPT-BREAKINGVIEWS-Tougher trustbusting will last beyond US election,urn:newsml:reuters.com:20240704:nL4N3IV111:1,NS:RTRS,GOOGL.O
2024-07-03 14:47:58.000,BREAKINGVIEWS-Tougher trustbusting will last beyond US election,urn:newsml:reuters.com:20240703:nL4N3IU1AA:2,NS:RTRS,GOOGL.O
2024-07-01 20:09:03.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240701:nL4N3IT17X:1,NS:RTRS,GOOGL.O
2024-07-01 13:41:59.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240701:nL4N3IT0VR:1,NS:RTRS,GOOGL.O
2024-07-01 10:09:13.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240701:nL4N3IT0KE:1,NS:RTRS,GOOGL.O
2024-12-23 20:42:36.065,Newscasts - Nordstrom to be taken private by founding family for $4 bln,urn:newsml:reuters.com:20241223:nRTV7LQLpF:22,NS:RTRS,AMZN.O
2024-12-19 15:41:33.776,Newscasts - US Morning Call: Investor appetite returns after post-Fed selloff,urn:newsml:reuters.com:20241219:nRTV2N3kT8:15,NS:RTRS,AMZN.O
2024-12-18 13:52:34.627,Newscasts - Europe Today: UK inflation rises to an 8-month high,urn:newsml:reuters.com:20241218:nRTV1bwrqd:17,NS:RTRS,AMZN.O
2024-12-13 05:42:45.000,PRESS DIGEST - Wall Street Journal - Dec 13,urn:newsml:reuters.com:20241213:nL4N3NE07D:1,NS:RTRS,AMZN.O
2024-12-11 19:06:13.000,"CORRECTED-UPDATE 1-Kroger, Albertsons could turn to ad business as mega merger falls through, analysts say",urn:newsml:reuters.com:20241211:nL4N3NC13N:1,NS:RTRS,AMZN.O
2024-12-11 13:03:31.000,"Kroger, Albertsons could turn to ad business as deal termination looms, analysts say",urn:newsml:reuters.com:20241211:nL4N3NC01I:5,NS:RTRS,AMZN.O
2024-12-11 01:19:12.000,UPDATE 3-Trump picks Andrew Ferguson to chair FTC,urn:newsml:reuters.com:20241210:nL1N3NB1ED:1,NS:RTRS,AMZN.O
2024-12-10 23:43:41.000,UPDATE 6-Kroger's $25-bln deal for grocery rival Albertsons blocked by US courts,urn:newsml:reuters.com:20241210:nL1N3NB15R:12,NS:RTRS,AMZN.O
2024-12-10 21:38:00.000,KROGER-ALBERTSONS MERGER BLOCKED BY WASHINGTON STATE JUDGE - COURT HEARING,urn:newsml:reuters.com:20241210:nL1N3NB1A3:1,NS:RTRS,AMZN.O
2024-12-10 20:31:47.000,US court blocks Kroger's $25 billion acquisition of grocery rival Albertsons,urn:newsml:reuters.com:20241210:nS0N3MD055:3,NS:RTRS,AMZN.O
2024-12-10 20:26:01.141,KROGER-ALBERTSONS MERGER BLOCKED BY U.S. JUDGE - COURT RECORDS,urn:newsml:reuters.com:20241210:nS0N3MD055:1,NS:RTRS,AMZN.O
2024-12-09 20:48:44.215,Newscasts - Ad giant Omnicom strikes $13 billion deal to buy Interpublic,urn:newsml:reuters.com:20241209:nRTV3MwxMQ:25,NS:RTRS,AMZN.O
2024-12-09 16:44:32.000,"REFILE-UPDATE 5-Ad giant Omnicom takes aim at Big Tech, AI era with $13 billion Interpublic deal",urn:newsml:reuters.com:20241209:nL4N3NA0TP:1,NS:RTRS,AMZN.O
2024-12-02 23:13:25.000,UPDATE 7-Intel CEO Gelsinger forced out after board lost confidence in turnaround plan,urn:newsml:reuters.com:20241202:nL2N3N30PB:8,NS:RTRS,AMZN.O
2024-12-02 17:02:03.000,CORRECTED-UPDATE 5-Intel CEO Gelsinger steps down before completing turnaround plan,urn:newsml:reuters.com:20241202:nL3N3N30T4:11,NS:RTRS,AMZN.O
2024-11-06 13:23:26.000,"Trump expected to shift course on antitrust, stop Google breakup",urn:newsml:reuters.com:20241106:nL1N3M5169:1,NS:RTRS,AMZN.O
2024-11-04 14:09:33.000,UPDATE 2-Air Transport Services Group to be taken private by Stonepeak in $3.1 billion deal,urn:newsml:reuters.com:20241104:nL4N3MB0WP:6,NS:RTRS,AMZN.O
2024-11-04 13:32:06.000,Investment firm Stonepeak acquires Air Transport Services Group in $3.1 billion deal,urn:newsml:reuters.com:20241104:nL4N3MB0WF:2,NS:RTRS,AMZN.O
2024-11-03 20:01:12.000,"EXCLUSIVE-STONEPEAK NEARING DEAL TO ACQUIRE AIR TRANSPORT SERVICES GROUP <ATSG.O> FOR ABOUT $3.1 BILLION INCLUDING DEBT, SOURCES SAY",urn:newsml:reuters.com:20241103:nL1N3M908Y:1,NS:RTRS,AMZN.O
2024-11-03 20:01:12.000,"EXCLUSIVE-Stonepeak nears $3.1 billion deal for aircraft lessor ATSG, sources say",urn:newsml:reuters.com:20241103:nL1N3M908Y:9,NS:RTRS,AMZN.O
2024-10-25 16:55:28.000,BREAKINGVIEWS-Biden trustbusters get free rein to accessorize,urn:newsml:reuters.com:20241025:nL4N3M1167:1,NS:RTRS,AMZN.O
2024-10-17 10:57:40.000,"Japan's Chubu Electric eyes increased investment in overseas renewables, SMRs",urn:newsml:reuters.com:20241017:nL4N3LT0B2:3,NS:RTRS,AMZN.O
2024-10-16 05:00:00.000,BREAKINGVIEWS-EU champions’ hope will slam into hard M&A reality,urn:newsml:reuters.com:20241016:nL8N3LR0XD:2,NS:RTRS,AMZN.O
2024-09-30 14:26:52.000,UPDATE 1-DirecTV clinches long-elusive deal to combine with Dish,urn:newsml:reuters.com:20240930:nL1N3LC0IK:6,NS:RTRS,AMZN.O
2024-09-30 11:00:00.000,DirecTV clinches long-elusive deal to combine with Dish,urn:newsml:reuters.com:20240930:nL4N3L5076:5,NS:RTRS,AMZN.O
2024-09-17 11:33:33.000,"UPDATE 1-Big Tech, calls for looser rules await new EU antitrust chief",urn:newsml:reuters.com:20240917:nL1N3KZ0BD:10,NS:RTRS,AMZN.O
2024-09-17 10:19:52.000,"Big Tech, calls for looser rules await new EU antitrust chief",urn:newsml:reuters.com:20240917:nL8N3KF0UG:7,NS:RTRS,AMZN.O
2024-09-17 10:00:00.000,Kroger-Albertson's US anti-trust trial to end but other legal blocks loom,urn:newsml:reuters.com:20240917:nL1N3KY0SK:10,NS:RTRS,AMZN.O
2024-09-13 05:44:39.000,PRESS DIGEST - Wall Street Journal - Sept 13,urn:newsml:reuters.com:20240913:nL4N3KV0JP:1,NS:RTRS,AMZN.O
2024-09-11 05:14:19.000,PRESS DIGEST - Wall Street Journal - Sept 11,urn:newsml:reuters.com:20240911:nL4N3KT0DY:1,NS:RTRS,AMZN.O
2024-09-11 02:23:15.000,PRESS DIGEST-British Business - Sept 11,urn:newsml:reuters.com:20240911:nL4N3KT06N:1,NS:RTRS,AMZN.O
2024-09-05 11:00:00.000,RPT-BREAKINGVIEWS-Blackstone $16 bln AI deal borrows from SPAC boom,urn:newsml:reuters.com:20240905:nL4N3KN0Q9:8,NS:RTRS,AMZN.O
2024-09-05 05:04:16.000,BREAKINGVIEWS-Blackstone $16 bln AI deal borrows from SPAC boom,urn:newsml:reuters.com:20240905:nL4N3KM12B:11,NS:RTRS,AMZN.O
2024-08-28 13:46:35.000,"UPDATE 4-Disney, Reliance overcome cricket concerns to win approval for $8.5 bln India merger",urn:newsml:reuters.com:20240828:nL4N3KF0US:1,NS:RTRS,AMZN.O
2024-08-28 11:26:50.000,FACTBOX-Disney-Reliance India media merger approved: Who are their top rivals?,urn:newsml:reuters.com:20240828:nL1N3KF0BW:3,NS:RTRS,AMZN.O
2024-08-28 07:00:00.000,"RPT-BREAKINGVIEWS-New EU antitrust tsar has better tools, harder job",urn:newsml:reuters.com:20240828:nL4N3KE18U:3,NS:RTRS,AMZN.O
2024-08-27 10:34:56.000,"BREAKINGVIEWS-New EU antitrust tsar has better tools, harder job",urn:newsml:reuters.com:20240827:nL8N3KE0FW:9,NS:RTRS,AMZN.O
2024-08-24 23:23:28.000,"Bronfman's Paramount plans include partnerships with Amazon or Apple, Bloomberg News reports",urn:newsml:reuters.com:20240824:nL1N3KB08G:1,NS:RTRS,AMZN.O
2024-08-24 23:12:55.000,BRIEF-Edgar Bronfman's Paramount Plans Include Partnership With Big Tech Like Amazon Or Apple - Bloomberg News,urn:newsml:reuters.com:20240824:nFWN3KB02U:1,NS:RTRS,AMZN.O
2024-08-24 23:12:11.376,EDGAR BRONFMAN’S PARAMOUNT PLANS INCLUDE PARTNERSHIP WITH BIG TECH LIKE AMAZON OR APPLE - BLOOMBERG NEWS,urn:newsml:reuters.com:20240824:nFWN3KB02U:1,NS:RTRS,AMZN.O
2024-08-22 23:30:00.000,"RPT-EXCLUSIVE-Disney-Reliance offer concessions for India merger, but no cricket rights sale",urn:newsml:reuters.com:20240822:nL6N3K90G0:1,NS:RTRS,AMZN.O
2024-08-22 12:12:45.000,"EXCLUSIVE-Disney-Reliance offer concessions for India merger, but no cricket rights sale",urn:newsml:reuters.com:20240822:nL1N3K90GF:1,NS:RTRS,AMZN.O
2024-08-22 11:55:25.000,"EXCLUSIVE-Disney-Reliance offer concessions for India merger, but no cricket rights sale",urn:newsml:reuters.com:20240822:nL4N3K90WT:9,NS:RTRS,AMZN.O
2024-08-22 11:54:47.000,"EXCLUSIVE-DISNEY, RELIANCE UNWILLING TO SELL CRICKET BROADCAST RIGHTS, BUT GO EASY ON AD RATES -SOURCES",urn:newsml:reuters.com:20240822:nL4N3K90WT:2,NS:RTRS,AMZN.O
2024-08-22 11:54:45.000,"EXCLUSIVE-DISNEY, RELIANCE OFFER NEW CONCESSIONS TO INDIA ANTITRUST BODY FOR $8.5 BLN MEDIA MERGER APPROVAL -SOURCES",urn:newsml:reuters.com:20240822:nL4N3K90WT:1,NS:RTRS,AMZN.O
2024-08-22 09:08:33.000,"ANALYSIS-To seal India merger, Disney-Reliance may need to dilute cricket dominance",urn:newsml:reuters.com:20240822:nL4N3K80GG:1,NS:RTRS,AMZN.O
2024-08-21 02:54:28.000,RPT-EXCLUSIVE-India flags cricket rights concerns with Disney-Reliance $8.5 bln merger,urn:newsml:reuters.com:20240821:nL6N3K804E:1,NS:RTRS,AMZN.O
2024-08-20 18:11:39.012,Newscasts - India flags concerns with Disney-Reliance merger,urn:newsml:reuters.com:20240820:nRTV6H8n2n:19,NS:RTRS,AMZN.O
2024-08-20 18:09:48.270,Newscasts - India flags concerns with Disney-Reliance merger,urn:newsml:reuters.com:20240820:nRTV2c0wG6:20,NS:RTRS,AMZN.O
2024-08-20 13:51:35.000,EXCLUSIVE-India flags cricket rights concerns with Disney-Reliance $8.5 bln merger,urn:newsml:reuters.com:20240820:nL1N3K70GY:11,NS:RTRS,AMZN.O
2024-08-20 11:20:57.000,"EXCLUSIVE-India antitrust watchdog warns Disney, Reliance merger will hurt rivals, sources say",urn:newsml:reuters.com:20240820:nL1N3K70B9:6,NS:RTRS,AMZN.O
2024-08-20 10:16:38.000,"EXCLUSIVE-India antitrust body warns Disney, Reliance media merger will hurt rivals - sources",urn:newsml:reuters.com:20240820:nL1N3K70A3:1,NS:RTRS,AMZN.O
2024-08-13 23:30:00.000,"RPT-EXCLUSIVE-Reliance, Disney offer concessions to win antitrust nod for India media merger, sources say",urn:newsml:reuters.com:20240813:nL6N3K00C0:1,NS:RTRS,AMZN.O
2024-08-13 11:35:39.000,"EXCLUSIVE-Reliance, Disney offer concessions to win antitrust nod for India media merger, sources say",urn:newsml:reuters.com:20240813:nL4N3K00T7:1,NS:RTRS,AMZN.O
2024-08-13 11:34:38.000,"INDIA ANTITRUST BODY STILL REVIEWING POTENTIAL MARKET POWER OF DISNEY, RELIANCE IN CRICKET RIGHTS-SOURCES",urn:newsml:reuters.com:20240813:nL4N3K00T7:3,NS:RTRS,AMZN.O
2024-08-13 11:34:37.000,"RELIANCE, DISNEY TELL INDIA ANTITRUST BODY CRICKET RIGHTS CAN’T BE SOLD-SOURCES",urn:newsml:reuters.com:20240813:nL4N3K00T7:2,NS:RTRS,AMZN.O
2024-08-13 11:34:35.000,"EXCLUSIVE-RELIANCE, DISNEY OFFER TO SELL SOME TV CHANNELS TO WIN ANTITRUST NOD FOR INDIA $8.5 BLN MEDIA MERGER-SOURCES",urn:newsml:reuters.com:20240813:nL4N3K00T7:1,NS:RTRS,AMZN.O
2024-08-09 03:26:36.000,PRESS DIGEST-British Business - August 9,urn:newsml:reuters.com:20240809:nL4N3JW0BD:1,NS:RTRS,AMZN.O
2024-08-08 11:58:32.000,UPDATE 2-UK starts probe into Amazon's AI partnership with Anthropic,urn:newsml:reuters.com:20240808:nL4N3JV13L:1,NS:RTRS,AMZN.O
2024-08-08 11:07:14.000,UK's antitrust regulator to probe Amazon's AI partnership with Anthropic,urn:newsml:reuters.com:20240808:nL4N3JV139:3,NS:RTRS,AMZN.O
2024-08-05 17:45:07.000,BREAKINGVIEWS-Pringles would make a tasty M&A bite for Mars,urn:newsml:reuters.com:20240805:nL4N3JS1B7:1,NS:RTRS,AMZN.O
2024-08-02 13:04:53.769,Newscasts - US Morning Call: Markets set to open lower amid global rout,urn:newsml:reuters.com:20240802:nRTVKj9wM:10,NS:RTRS,AMZN.O
2024-08-01 10:00:00.000,"Talen Energy offers up nuclear-powered crypto mining campus stake, sources say",urn:newsml:reuters.com:20240801:nL1N3J80T7:1,NS:RTRS,AMZN.O
2024-08-01 01:05:53.000,MEDIA-Robot software maker Covariant gets takeover inquiry from Amazon - Bloomberg News,urn:newsml:reuters.com:20240801:nL4N3JO03X:1,NS:RTRS,AMZN.O
2024-07-29 18:44:15.149,Newscasts - Trading at Noon: McDonald's sales fall globally for first time in more than three years,urn:newsml:reuters.com:20240729:nRTV6xsDmL:23,NS:RTRS,AMZN.O
2024-07-23 19:59:38.000,"UPDATE 4-Cybersecurity firm Wiz calls off $23 bln deal with Google, memo says",urn:newsml:reuters.com:20240723:nL4N3JF06Z:1,NS:RTRS,AMZN.O
2024-07-23 04:20:10.000,PRESS DIGEST- New York Times business news - July 23,urn:newsml:reuters.com:20240723:nL4N3JF0AE:1,NS:RTRS,AMZN.O
2024-07-23 03:14:55.000,"UPDATE 1-Data center firm Equinix enters the Philippines, eyes on Southeast Asia",urn:newsml:reuters.com:20240723:nL4N3JF06I:1,NS:RTRS,AMZN.O
2024-07-18 02:36:35.000,PRESS DIGEST-British Business - July 18,urn:newsml:reuters.com:20240718:nL4N3JA06G:1,NS:RTRS,AMZN.O
2024-07-16 16:09:02.000,CORRECTED-BREAKINGVIEWS-Wiz deal could help Alphabet nail down the cloud,urn:newsml:reuters.com:20240715:nL4N3J712D:1,NS:RTRS,AMZN.O
2024-07-16 14:06:24.000,Deals of the day-Mergers and acquisitions,urn:newsml:reuters.com:20240716:nL4N3J810F:1,NS:RTRS,AMZN.O
