<<<<<<< HEAD
,text,label
386,"Newscasts - US Morning Call: Alphabet, Microsoft, and Intel due after markets close",1
387,UPDATE 9-Paramount will will exclusive talks with Skydance lapse,1
388,Media-Sycamore will talk with private credit firms about debt financing for potential Walgreens Dealy-Bloomberg News,1
389,Elon Musk may be compelled to testify again in SEC's Twitter takeover probe,1
390,Update will let 9-Paramount Skydance Laps to discuss exclusively,1
391,News faces - USA Morning Call: Markets will be opened lower in the middle of Global Rout,1
392,RPT##viesBREAKINGVIES-EV South Korea would inspire followers,1
393,RPT##sBREAKINGVIEWS-John Malone M & A-Loan costs minority investors,1
394,UPDATE 8-Mars to buy Pringles maker Kellanova for $36 billion in 2024's biggest deal,1
395,Nokia taps AI boom with $2.3 bln Infinera purchase,1
396,Japan's AZ-COM Maruwa launches tender offer for Chilled & Frozen Logistics,1
397,RPT-BREAKINGVIEWS-Drugstore $$ bln deal has sickly governance,1
398,Nokia taps AI boom with $2.3 bln Infinera ##s,1
399,Newscasts - The Week in Numbers: What will the Fed do next?,1
400,Teletiornali - Africa in activity: from Anglo to Amazon,1
401,AZ-Com Maruwa launch in Japan the tender offer for refrigerated and frozen logistics services,1
402,Musk billionaire says he is not interested in obtaining Tiktok,1
403,News Broadcast - Noon Deal: NVIDIA Overtakes Amazon's Market Value,1
404,"RPT-BREAKINGVEWS-DRUGSTORE $ 6, BLN agreement has a bad bad.",1
405,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
406,Newscasts - US Morning Call: Investor appetite returns after post-Fed selloff,1
407,FACTBOX-Activist Elliott's recent holdings and campaigns,1
408,Newscasts - The Week in Numbers: What will the Fed do next?,1
409,Billionaire Musk says not interested in acquiring TikTok,1
410,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
411,Update 22EQT to complete the digital consultancy firm for about 3 billion dollars,1
412,Newscasts - Africa in Business: from Anglo to Amazon,1
413,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
414,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources say",1
415,Newscasts - The Week in Numbers: What will the Fed do next?,1
416,RPT-BREAKINGVIEWS-A South Korean EV reversal would inspire copycats,1
417,Air France-KLM seeks partners for sustainable fuel in Portugal ahead of TAP sale,1
418,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
419,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling as it scrutinises Run:ai deal,1
420,Update 3-Vivendi's Canal Plus offers to buy South African Multicicice,1
421,Newscasts - The Week in Numbersnumbers What will the Fed do next?,1
422,Update 4-Cemens's $ 10.6 Billion Ultire Deal strengthens its industrial software offer,1
423,Billionaire Musk says not interested in acquiring tiktok,1
424,Update 8-Mars buys Pringles Maker Kellanova for $36 billion in the biggest deal of 2024,1
425,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
426,"News - Call the US: Alphabet, Microsoft and Intel win after the markets close",1
427,The ZT Systems deal with a value of $ 4.9 from AMD is the anti -monopoly decision in the European Union by 12 March,1
428,NEWSCASTS - US Morning Call: The market will be opened in the midst of losing around the world.,1
429,RPT-BREAKEVIEWS-John Malone Cleaning costs.,1
430,"ExclusiveexclusiveBasdans prefer us in the ticket shutdown to us if the law options fail, say formulas",1
431,"News News - American morning call: Alphabet, Microsoft and Intel after the closure of the markets",1
432,Business and acquisitions,1
433,UPDATE 3-Vivendi'' Canal Plus offers to buy rest of South Africa's MultiChoice,1
434,Newscasts - Wall Street ends down down end of strong holiday-shortened week,1
435,"EXCLUSIVE-Post Holdings working with bankers on on Lamb Weston deal, sources say",1
436,Update 4-Cemens's $ 10.6 Billion Ultire Deal strengthens its industrial software offer,1
437,"Q2 Innocation, Buzz for Investigation-Neurological Tanks",1
438,rpt-brakingviews-John Malone M&A Cleanup Costs by Minority Investors,1
439,Newscast -Our Mo,1
440,News Broadcast - Africa in Business: From Anglo to Amazon,1
441,Newscasts - Trading at Noon: It's a sluggish start for Wall Street ahead of Fed rate week,1
442,Nokia taps AI boom with $2.3 bln Infinera purchase,1
443,NewScasts - The Week in Numbers: What will you do next?,1
444,"Neuronetics tanks on the network quarter, an announcement of acquisition",1
445,Update 2-EQT to take over the the consultancy company for about $ 3 billion,1
446,News Broadcasts - Business at noon: Nvidia exceeds Amazon's market value,1
447,Newscasts - US Morning Call: Markets aimed at opening a lower among the global trot,1
448,Factbox activist Elliott's latest holding and promotions,1
449,Newscasts - The Week in Numbers: What will the Fed do next?,1
450,"Sources, Malaysian fast food operator QSR shelves in the middle of the boycott campaign public offering plans, he says",1
451,"Newscasts - US Morning Call: Alphabet, Microsoft, and Intel due after markets close",1
452,AMD $ 4.9 BLN ZT Systems Deal faces a decision to resist of monopoly of the European Union by March 12.,1
453,ARCUS BIOSCIENCES SHARES UP 17% AT $18 IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
454,Synopsys' $35 bln Ansys deal under UK regulator scrutiny,1
455,UPDATE 2-EQT to to digital consultancy firm Perficient for about $3 billion,1
456,Elon Musk may be compelled to testify again in SEC's Twitter takeover probe,1
457,Newsletter - Morning call of the United States: The market is established to open lower between the globe,1
458,Newscasts - US Morning Call: Markets set to open lower amid global rout,1
459,rpt-brakingviews-John Malone M&A Cleanup Costs by Minority Investors,1
460,"Fast food operator Malaysian shelves QSR piano hypothesis between the boycott campaign, say sources",1
461,UPDATE 9-Paramount will let exclusive talks with Skydance lapse,1
462,Newscasts - US Morning Call: Investor appetite appetite after post-Fed selloff,1
463,Elliott's Factbox-Activist holds and recent campaigns,1
464,Nokia taps the AI ​​boom boom $ 2.3 BLN Infinira,1
465,News faces - USA Morning Call: Investor Appetite Post Post Post Post Post posts,1
466,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
467,AMD's $449 bln ZT Systems deal faces EU antitrust decision by March 12,1
468,Deals of of day-Mergers and acquisitions,1
469,"Update the ITA Airways agreement of 3-Lufthansa can reduce competition, the EU warns",1
470,RPT-Breakingview-A Reversal EV Korea will will copycats,1
471,Media-Sycamore will talk with private credit firms about debt financing for potential Walgreens Dealy-Bloomberg News,1
472,Newscasts - Trade at noon: NVIDIA exceeds the market value of Amazon,1
473,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
474,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
475,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
476,Japan's AZ-COM Maruwa launches tender offer for Chilled & Frozen Logistics,1
477,New German finance minister does not not 2024 budget freeze,1
478,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief rally,1
479,Newscasts - trading in the afternoon: This is a slow start to Wall Street by the week Fed,1
480,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief rally,1
481,Air France-KLM seeks partners for sustainable fuel in Portugal ahead of TAP sale,1
482,"Newscast -US Morning Call: Alphabet, Microsoft and Intel Due After After Markets Close",1
483,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources say",1
484,Nokia taps AI boom with $2.3 bln Infinera purchase,1
485,Media-Sycamore talks with private credit companies about debt financing for potential Walgreens transactions - Bloomberg News,1
486,AMD's $4.9 bln ZT Systems systems faces EU antitrust decision by March 12,1
487,Newscasts - US Morning Call: Investor appetite returns after post-Fed selloff,1
488,Newscasts - Wall Street ends down at end of strong holiday-shortened week,1
489,Deals of the day-Mergers and acquisitions,1
490,Sycamore Media-Sycamore with Private Credit Companies About Debt Financing for Candidates for Walgreens Deal-Bloomberg News,1
491,AZazCOM Japan Maruwa launches a tender offer for Clean & Frozen Logistics,1
492,ARCUS BIOSCIENCES SHARES UP 17% AT $18 IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
493,News Broadcasts - Business at Noon: This is a dull start to Wall Street ahead of the Fed Rate,1
494,"RPT-EXCLUSIVE-Reliance, Disney offer concessions to win antitrust nod for India media merger, sources say",1
495,"Fast food operator of Malaysia Shasr Shasve Ipo plans in the midst of the boycott campaign, according to the the",1
496,Broadcast News - Musk Wants wants Move Tesla Merging to Texas,1
497,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
498,"UPDATE 3-Lufthansa's ITA Airways deal deal reduce competition, EU warns",1
499,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
500,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling as it scrutinises Runrunai deal,1
501,Japan's AZ-COM Maruwa launches tender offer for Chilled & Frozen Logistics,1
502,RPT-BreakeViews-a Reversal South Korean EV will inspire imitation,1
503,New German finance minister does not plan 2024 s freeze,1
504,News - US Morning Call: TSMC Record SPUR Wall Street Relief Rally Results,1
505,News district - Trade at noon: Nvidia exceeds Amazon's market value,1
506,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
507,FACTBOX-Activist Elliott's recent holdings and campaigns,1
508,Newscasts - Africa in Business: from Anglo to Amazon,1
509,FACTBOX##boxList of UK competition regulator cases as new boss steps in,1
510,Synopsys##ys $35 bln Ansys deal under UK regulator scrutiny,1
511,Newscasts - The Week in Numbers: What will the Fed do next?,1
512,News district - Wall Street ats at the end of strong holiday shorter week,1
513,RPT-BreakingViews-Korean EV reversal will inspire copycats.,1
514,Japan's AZ-COM Maruwa launches tender offer for Chilled & Frozen Logistics,1
515,Nokia taps AI boom with $2.3 bln Infinera purchase,1
516,"Newscasts - US Morning Call: Alphabet, Microsoft, and Intel due after markets close",1
517,RPT-BREAKINGVIEWS-Drugstore $6 bln deal has sickly governance,1
518,RPT-Buzz-US Stock Weekly: Mission,1
519,Updes the Altair agreement of $ 10.6 6 4-siemens strengthens its industrial software offer,1
520,"EXCLUSIVE-Post Holdings working with bankers on possible Lamb Weston deal, sources say",1
521,"RPT-EXCLUSIVE-Reliance, Disney offer concessions to win antitrust nod for India media merger, sources say",1
522,Billionaire Musk says not interested in acquiring TikTok,1
523,RPT-BUZZ-US stocks weekly: Mishmash,1
524,ARCUS BIOSCIENCES SHARES UP 17% AT $18 IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
525,Billionaire Musk says he is not tooterested in acquiring Tiktok.,1
526,New German finance finance does not plan 2024 budget freeze,1
527,Update 1-Eue Watchdog Probe Potential Bundling Nvidia Hardware When Bezed Run: AI Deal,1
528,"RPT-Exclusive Liio, Disney offers concessions to gain antimonopoly for the merger of India media, the sources say",1
529,MEDIA-Sycamore speaking with private credit firms about debt financing for potential Walgreens deal- Bloomberg News,1
530,Update . let 9-Paramount Skydance Laps to discuss exclusively,1
531,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling as it scrutinises Run:ai deal,1
532,Newscasts - US Morning Call: Investor appetite returns after post-Fed selloff,1
533,Air France-KLM seeks partners for sustainable fuel in Portugal portugal of TAP sale,1
534,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources say",1
535,RPT-BREAKINGVIES-EV South Korea would inspire followers,1
536,Synopsys' $$ bln Ansys deal under UK regulator scrutiny,1
537,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
538,RPT-Breakingview-John Malone M & A Cleanup costs of minority investors,1
539,Billionaire Musk says not interested in acquiring TikTok,1
540,News release - Musk wants to transfer Tesla Incorporation to Texas,1
541,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
542,Billionaire Musk says not interested in acquiring TikTok,1
543,UPDATE 9-Paramount paramount let exclusive talks with Skydance lapse,1
544,Ansys agreement $ 35 months synopsys under the supervision of the British regulator,1
545,"Malaysian fast food operator QSR shelves IPO plans amid boycott campaign, sources say",1
546,News - US Morning Call: TSMC Record SPUR Wall Street Relief Rally Resul:,1
547,Update the $ 4.6 billion Altair agreement of 4-Siemens enhances ##s software supply,1
548,NEWCACTS - US Morning Call: Save TSMC results,1
549,FACTBOX-List of UK competition regulator cases as new boss steps in,1
550,Deals deals the day-Mergers and acquisitions,1
551,Az-Com Com Maruwa from Japan launches a tender offer for cold and frozen frozen,1
552,Newscasts - The Week in Numbers: What will the Fed do next?,1
553,"News Broadcast - US Morning Calls: Alphabet, Microsoft, and Intel because after the market is closed",1
554,News Broadcast - US Morning Call: Market is set to open lower amid global defeats,1
555,New German finance minister does not plan 2024 budget freeze,1
556,Update 9-PARAMOUNT will leave exclusive conversations with parachute lapse,1
557,Newscasts - Trade at noon: NVIDIA exceeds the market value of Amazon,1
558,MEDIA-Sycamore speaking with private credit firms about about financing for potential Walgreens deal- Bloomberg News,1
559,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources say",1
560,News News - American morning contact: Register TSMC results stimulating Wall Street Relief Rally,1
561,FACTBOX-Activist Elliott's recent holdings and and,1
562,"UPDATE 3-Lufthansa's ITA Airways deal could reduce competition, EU warns",1
563,RPT-BreakingViews-A Reversal EV South Korea will inspire,1
564,Synopsys' $35 bln Ansys deal under UK regulator scrutiny,1
565,"BUZZ-Neuronetics tanks on Q2 net loss, acquisition announcement",1
566,If the legal option failsfails the exclusive build list is preferred to end tiktok.,1
567,Air France-KLM see-s partners for sustainable fuel in Portugal ahead of TAP sale,1
568,Newscasts - Trading at Noon: It's a sluggish start for Wall Street ahead of Fed rate week,1
569,Japan's AZ-COM Maruwa launches a tender offer for cold frozen logistics,1
570,Newscasts - US Morning Call: Record TSMC results spur Wall Street street rally,1
571,"Newscast -US Morning Call: Alphabet, Microsoft and Intel Due After After Markets Close",1
572,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling as it scrutinises Run:ai deal,1
573,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
574,ARCUS BIOSCIENCES SHARES UP 17% AT $$ IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
575,Day-Migers and Acquisitions offers,1
576,New German finance minister does not plan plan4 budget freeze,1
577,Exclusive bbbetace propefiszy tiktok in NAR,1
578,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
579,FACTBOX-Activist Elliott's recent holdings and campaigns,1
580,FACTBOX-Activist Elliott's recent holdings and campaigns,1
581,UPDATE .-Siemens' $10.6 billion Altair deal strengthens its industrial software offering,1
582,Update will let 9-Paramount Skydance Laps to discuss exclusively,1
583,2-EQT update to purchase a digital consulting company Performation for about $ 3 3,1
584,Update 3-Vivendi's Canal Plus offers to buy the rest of South Africa multipichice,1
585,ARCUS BIOSCIENCES SHARES UP 17% AT $18 IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
586,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
587,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
588,Air France-KLM seeks partners for sustainable fuel in Portugal ahead ahead TAP sale,1
589,Synopsys' $35 bln Ansys ##s under UK regulator scrutiny,1
590,FACTBOX-Activist Elliott's recent holdings and and,1
591,"Newsletter - Morning call of the United States: alphabet, Microsoft and Intel because the market closed",1
592,Newscasts - Musk wants to move Tesla incorporation to Texas,1
593,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief rally,1
594,News Broadcasts - Tesla link wants to move to Texas,1
595,Sources said,1
596,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief rally,1
597,"RPT-EXCLUSIVE-Reliancereliance Disney offer concessions to win antitrust nod for India media merger, sources say",1
598,Air France-KLM seeks partners for sustainable fuel in Portugal ahead of TAP sale,1
599,AMD's $4.. bln ZT Systems deal faces EU antitrust decision by March 12,1
600,"EXCLUSIVE-Post Holdings working with bankers on possible Lamb Weston deal, sources say",1
601,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
602,UPDATE 4-Siemens' $10.6 billion Altair deal strengthens its industrial software offering,1
603,Air France-Klm seeks for sustainable fuels in Portugal before selling TAP.,1
604,Update 8-Marries to buy Brinkles Producer Kellanova for $ 36 billion in the largest contract of 2024,1
605,Billionaire Musk says he is not interested in acquiring Tiktok.,1
606,Air France-KLM seeks partners for for fuel in Portugal ahead of TAP sale,1
607,Update 1-EU WatchDog Probe Potential NVEDIA HARDWARE BUNDING EXCEMENT WILL investigate: AI Deal,1
608,Newscasts - US Morning Call: Record TSMC ##mc spur Wall Street relief rally,1
609,ARCUS BIOSCIENCES SHARES UP 17% AT $18 IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
610,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling as it scrutinises Run:ai deal,1
611,Newscasts post US Morning Call: Investor appetite returns after post-Fed selloff,1
612,RPT-BUZZ-US stocks weekly: Mishmash,1
613,Air France-KLM seeks partners for sustainable sustainable in Portugal ahead of TAP sale,1
614,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling trojan it scrutinises Run:ai deal,1
615,Newsletter - African in business: from Anglo to Amazon,1
616,Air France-KLM seeks partners for sustainable fuel in Portugal ahead ahead TAP sale,1
617,The 9-Paramount update will let exclusive talks with SkyDance Lapse,1
618,News Broatdcasts - Business at Noon: This is a dull start to Wall Street ahead of the Fed Rate,1
619,"If legal options fail and exclusive-garment options fail, sources say",1
620,UPDATE 3-Vivendi's Canal Plus offers to buy rest of South Africa's MultiChoice,1
621,News district - Trade at noon: Itits a sluggish start for Wall Street before Fed Rate Week,1
622,News district - Trade at noon: Nvidia exceeds Amazon's market market,1
623,Az-Com Com Maruwa from Japan launches a tender offer for cold and frozen logistics,1
624,"Malaysian fast food operator QSR shelves IPO plans amid boycott campaign, sources say",1
625,"Newscasts - US Morning Call: Alphabet, Microsoft, and Intel due due markets close",1
626,News Broadcasting - African Business: From Anglo to Amazon,1
627,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
628,ZT System Agreement $ 4.9 Bln AMD faces EU antitrust results on March 12,1
629,UPDATE 22EQT to acquire digital consultancy firm Perficient for about $3 billion,1
630,Japan's AZ-COM Maruwa launches tender offer for Chilled & Frozen Logistics,1
631,"Tanna tanks-tanks on on net Q2, the acquisition of the acquisition",1
632,RPT-BreakeViews-a Reversal South Korean EV will inspire imitation,1
633,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
634,"Exclusive-Basdans prefer us in the ticket shutdown to us if the law options fail, say formulas",1
635,Billionaire Musk says he's not interested in buying Tiktok,1
636,The ZT Systems deal with a value of $ 4.9 from AMD is the anti -- decision in the European Union by 12 March,1
637,"3-Lefthansa's update to the ITA Airways agreement can reduce competition, the EU warns",1
638,Synopsys' $35 bln Ansys deal under UK regulator regulator,1
639,News Broadcast - US Morning Call: Market is set to open lower amid after defeats,1
640,RPT-BREAKINGVIEWS-A South Korean EV reversal would inspire copycats,1
641,News News - American morning contact: Register TSMC resulregister stimulating Wall Street Relief Rally,1
642,UPDATE 8-Mars to buy Pringles maker Kellanova for $36 billion in 2024's biggest deal,1
643,FACTBOX-Activist Elliott's recent holdings and campaigns,1
644,Newscast - US Morning Call: A Market to Open Lower in Global Defeat,1
645,Update 1-Eue Watchdog Probe Potential Bundling Nvidia Hardware When Bezed Run: AI Deal,1
646,AMD's $449 bln ZT Systems deal faces EU antitrust decision by March 12,1
647,News bulletins - Africa in Business: From Anglo to Amazon,1
648,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources say",1
649,ARCUS BIOSCIENCES SHARES UP 17% AT $18 IN AFTER THE BELL TRADING FOLLOWING ANNOUNCEMENT OF GILEAD INVESTMENT,1
650,"Update 3-Lufthansy##sys Ita Airways can reduce competition, warns",1
651,"Tanna tanks-tanks on the net Q2, the acquisition of the acquisition",1
652,Newscasts - Musk wants to to Tesla incorporation to Texas,1
653,RPT-Buzz-US Stock Weekly: Mission,1
654,FACTBOX-List of UK competition regulator cases as new boss steps in,1
655,Exclusive b-betace propefiszy tiktok in NAR,1
656,"RPTexclusiveExclusive-Reliance, Disney offers concessions to win Antitrust for Indian media mergers, sources say",1
657,UPDATE 3-Vivendi's Canal Plus offers to to rest of South Africa's MultiChoice,1
658,"EXCLUSIVE-Post Holdings working with bankers on possible Lamb Weston deal, sources say",1
659,Nokia taps AI boom with $$.3 bln Infinera purchase,1
660,Newscasts - Wall Street ends down at end of of holiday-shortened week,1
661,Deals of of day-Mergers and acquisitions,1
662,"Exclusive-Basdans prefer us in the ticket shutdown to us if the law options fail, say formulas",1
663,"If the legal option fails, the exclusive build list is preferred to end tiktok.",1
664,Sources say that exclusive meals working with bankers on the the lamb agreement Weston,1
665,Billionaire Musk ##sk not interested in acquiring TikTok,1
666,"Malaysian fast food operator QSR ##sr IPO plans amid boycott campaign, sources say",1
667,News Faces - Noon Trade: A stagnant start for Wall Street before the Fed Week,1
668,RPT-BUZZ-US Stocks Weekly: Mishmash,1
669,Billionaire Musk says not interested in acquiring TikTok,1
670,Synopsys' $35 bln Ansys deal under UK regulator scrutiny,1
671,News district - Trade at noon: It's a sluggish start for Wall Street before Fed Rate Week,1
672,RPT-BREAKINGVIES-EV South Korea would inspire followers,1
673,Update 11Eu Wackdog Probes Potentially Nvidia hardware that bundles when reviewing Run: Ai Deal,1
674,Newscasts - Musk wants to move Tesla incorporation to Texas,1
675,News Broadcasts - Tesla link wants to move to Texas,1
676,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision decision March 12,1
677,Arcus Biosciences increases by 17 % to $ 18 after the bell trading after the announcement of Gilead Investment,1
678,Newscasts - Musk ##sk to transfer Tesla inclusion in Texas,1
679,Newscasts - Wall Street is the end of the brief week of strong holidays,1
680,RPT-BUZZ-US stocks weekly: Mishmash,1
681,Billionaire Musk says not interested in acquiring TikTok,1
682,RPT-BREAKINGVIEWS-A South Korean EV reversal would inspire copycats,1
683,Newscasts - Trading at Noon: It's a sluggish start for Wall Street ahead of Fed rate week,1
684,"UPDATE 3-Lufthansa's ITA Airways deal could reduce competition, EU warns",1
685,Air France-KLM seeks partners for sustainable fuel in Portugal ahead of TAP sale,1
686,Newscasts - US Morning Call: Markets are ready to open less within global routes,1
687,FACTBOX-List of UK competition regulator cases as new boss steps in,1
688,News faces - USA Morning Call: Markets will be opened lower in the middle of Global Rout,1
689,Newscast - US Morning Call: A Market to Open Lower in Global Defeat,1
690,"Exclusive post-Holdings who work with bankers on a possible Lamb Weston-Deal, say sources, so sources",1
691,Elon Musk can be forced to testify again in the Twitter takeover probe on the SEC.,1
692,Update 3-Vivendi's Canal Plus offers to buy South African Multicicice,1
693,Billionaire Musk says not interested in acquiring TikTok,1
694,"RPT-EXCLUSIVE-Reliance, Disney offer concessions to win antitrust nod for India media merger, sources say",1
695,Newscast - US Mornmarketg Call: A Market to Open Lower in Global Defeat,1
696,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
697,"Malaysian fast food operator QSR shelves IPO plans amid boycott campaign, sources say",1
698,Update 3-Vivendi's Canal Plus offers offers buy the rest of South Africa multipichice,1
699,UPDATE 4-Siemens' $$.6 billion Altair deal strengthens its industrial software offering,1
700,.-EQT update to acquire a perfect digital consultancy firm for about $ 3 billion,1
701,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief rally,1
702,News bulletins - Week week: What will the Federal Reserve do after that?,1
703,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources say",1
704,Synopsys' $35 35ln Ansys deal under UK regulator scrutiny,1
705,Newscasts - Trading in the afternoonafternoon Nvidia exceeds Amazon's market value,1
706,Update 4-SIEMENS $ 10.6 billion ALTAIR DEAL strengthens industrial software offering.,1
707,Air France-Klm is looking for a partner for sustainable fuel in Portugal in in of the Tap Sale,1
708,Billionaire Musk says not interested in acquiring TikTok,1
709,"RPT-EXCLUSIVE-Reliance, Disney offer concessions to win antitrust nod for India media merger, sources say",1
710,MEDIA-Sycamore speaking with private credit firms about debt financing financing potential Walgreens deal- Bloomberg News,1
711,Air France-KLM seeks partners for sustainable fuel in Portugal ahead of TAP sale,1
712,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief relief,1
713,Japan's AZ-Com Maruwa begins a bidding proposal for Chilled & Frozen Logistics.,1
714,"Fast food operator Malaysian shelves QSR piano hypothesis between the boycott campaign, say sources",1
715,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
716,RPT-Buzz-US Stock Weeklydaily Mission,1
717,News - Musk wants to change the incorporation of Tesla to Texas,1
718,Updated the 3-luffthsa's ITA Airways agreement to reduce the competition.,1
719,UPDATE 8-Mars to buy Pringles maker Kellanova for $36 billion in 2024's biggest deal,1
720,MEDIA-Sycamore speaking with private credit firms about debt financing for potential Walgreens deal- Bloomberg News,1
721,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
722,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
723,"RPT-EXCLUSIVE-Reliance, Disney offer concessions to to antitrust nod for India media merger, sources say",1
724,"UPDATE 3-Lufthansa's ITA Airways deal could reduce competition, EU warns",1
725,Synopsys' $35 bln Ansys deal under UK regulator scrutiny,1
726,"News - Call the US: Alphabet, Microsoft and Intel win after the markets markets",1
727,FACTBOX-List of UK competition regulator cases as new boss steps in,1
728,UPDATE 8-Mars to buy Pringles maker Kellanova for $36 billion in 2024's biggest deal,1
729,Newscasts - Commerce at noonnoon Nvidia exceeds Amazon market value,1
730,RPT-Breakingviews-John Malone M & A Cleanup Minority Investor Costs,1
731,"Neuronetics tanks on the network quarter, an announcement of acquisition",1
732,Update will let 9-Paramount Skydance Laps to discuss exclusively,1
733,The 9-Paramount update will will exclusive talks with SkyDance Lapse,1
734,Newscasts - US Morning Call: Record TSMC results spur Wall Street relief rally,1
735,UPDATE 8-Mars to buy Pringles maker Kellanova for $36 billion in 2024's biggest deal,1
736,Update the $ 4.6 billion Altair agreement of 4-Siemens enhances industrial software supply,1
737,"Fast food operator of Malaysia Shasr Shasve Ipo plans in the midst of the boycott campaign, according to the sources",1
738,AMD's $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
739,RPT-BUZZ-US stocks weekly: Mishmash,1
740,Deals of the day-Mergers mergers acquisitions,1
741,RPT-Buzz-Us Arrows: Mishmash,1
742,EXCLUSIVE-Post Holdings working with bankers on possible Lamb Weston dealdeal sources say,1
743,UPDATE .-Vivendi's Canal Plus offers to buy rest of South Africa's MultiChoice,1
744,Factbox activist Elliott's latest holding and promotions,1
745,Billionaire Musk says not interested in acquiring TikTok,1
746,UPDATE 8-Mars to buy Pringles maker Kellanova for $36 billion in 2024's biggest deal,1
747,"EXCLUSIVE-ByteDance prefers TikTok shutdown in US if legal options fail, sources sources",1
748,UPDATE 1-EU watchdog probes potential Nvidia hardware bundling as as scrutinises Run:ai deal,1
749,"News Broadcast - US Morning Calls: Alphabet, Microsoft, and Intel because because the market is closed",1
750,Synopsys' $35 bln Ansys deal under UK regulator scrutiny,1
751,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
752,AMD'' $4.9 bln ZT Systems deal faces EU antitrust decision by March 12,1
753,Newscasts - Africa in Business: from Anglo to Amazon,1
754,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
755,Newscasts - Trading at Noon: Nvidia surpasses Amazon's market value,1
756,UPDATE 2-EQT to acquire digital consultancy firm Perficient for about $3 billion,1
757,UPDATE 9-Paramount will let exclusive talks with Skydance lapse,1
758,Newscasts - U.S. Morning Call: Israel invests billions of dollars in Intel,1
759,"EXCLUSIVE-Post Holdings working with bankers on possible Lamb Weston deal, sources say",1
760,Deals deals the day-Mergers and acquisitions,1
761,UPDATE 3-Vivendi's Canal Plus offers to buy rest of South Africa's MultiChoice,1
762,Newscasts - trading in the afternoon: This is a slow slow to Wall Street by the week Fed,1
763,"EXCLUSIVE-Post Holdings working with bankers on possible Lamb Weston deal, sources say",1
